AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
714,600,Puneeth Shetty,27,1,A2
715,601,Darshan Gowda,38,1,A1
716,603,Santosh Poojari,32,1,A1
717,605,Darshan Patil,30,1,A1
718,606,Srinivas Gowda,28,1,A1
719,606,Muniraju Rao,33,1,A2
720,608,Mahesh Swamy,27,1,A1
721,609,Raghavendra Achar,35,1,A1
722,609,Harish,18,1,A2
723,610,Umesh Achar,21,1,A1
724,610,Manjunath,34,1,A2
725,612,Basavaraj Poojari,36,1,A1
726,612,Puneeth Naik,44,1,A2
727,613,Darshan Kumar,33,1,A1
728,615,Mahesh Murthy,20,1,A1
729,616,Puneeth Murthy,43,1,A1
730,617,Ramesh Murthy,29,1,A1
731,617,Puneeth Murthy,29,1,A2
732,618,Krishnappa Naik,50,1,A1
733,618,Harish Swamy,32,1,A2
734,619,Muniraju,22,1,A1
735,620,Suresh,24,1,A1
736,620,Shivakumar Reddy,50,1,A2
737,620,Santosh Shetty,48,1,A3
738,622,Girish,42,1,A1
739,622,Venkatesh Gowda,30,1,A2
740,623,Santosh Shetty,20,1,A1
741,625,Krishnappa Murthy,34,1,A1
742,626,Umesh,39,1,A1
743,626,Girish Murthy,27,1,A2
744,629,Manjunath,50,1,A1
745,629,Suresh Rao,18,1,A2
746,630,Darshan Murthy,27,1,A1
747,631,Harish,39,1,A1
748,631,Manjunath Swamy,24,1,A2
749,633,Srinivas Reddy,34,1,A1
750,634,Harish Hegde,50,1,A1
751,637,Basavaraj Kumar,43,1,A1
752,637,Srinivas,32,1,A2
753,637,Santosh Patil,44,1,A3
754,638,Girish Reddy,24,1,A1
755,638,Puneeth Patil,27,1,A2
756,639,Ramesh Reddy,34,1,A1
757,641,Prakash Murthy,46,1,A1
758,641,Srinivas Gowda,25,1,A2
759,642,Raghavendra Poojari,32,1,A1
760,643,Basavaraj Hegde,47,1,A1
761,644,Manjunath Swamy,48,1,A1
762,645,Prakash Gowda,48,1,A1
763,647,Yogesh,28,1,A1
764,649,Manjunath Achar,38,1,A1
765,651,Shivakumar,21,1,A1
766,652,Harish Achar,48,1,A1
767,653,Kiran,29,1,A1
768,653,Kiran Poojari,47,1,A2
769,653,Basavaraj Achar,44,1,A3
770,654,Shivakumar Achar,21,1,A1
771,654,Basavaraj Rao,19,1,A2
772,655,Basavaraj Reddy,25,1,A1
773,657,Muniraju Murthy,21,1,A1
774,659,Srinivas Swamy,37,1,A1
775,659,Santosh Kumar,37,1,A2
776,660,Umesh Naik,19,1,A1
777,660,Umesh Reddy,44,1,A2
778,660,Venkatesh,22,1,A3
779,661,Krishnappa Naik,27,1,A1
780,661,Harish,50,1,A2
781,662,Kiran Patil,27,1,A1
782,662,Yogesh Naik,47,1,A2
783,663,Umesh Gowda,40,1,A1
784,664,Kiran Poojari,48,1,A1
785,667,Umesh Reddy,38,1,A1
786,667,Venkatesh Patil,43,1,A2
787,668,Manjunath,50,1,A1
788,669,Raghavendra Kumar,18,1,A1
789,671,Darshan Rao,42,1,A1
790,672,Manjunath,40,1,A1
791,673,Muniraju,27,1,A1
792,673,Mahesh Poojari,49,1,A2
793,674,Venkatesh Reddy,25,1,A1
794,675,Prakash Swamy,21,1,A1
795,675,Manjunath,38,1,A2
796,676,Manjunath Achar,26,1,A1
797,676,Venkatesh Reddy,26,1,A2
798,677,Santosh Shetty,27,1,A1
799,677,Yogesh,43,1,A2
800,680,Ramesh Poojari,20,1,A1
801,682,Nagaraj Swamy,35,1,A1
802,685,Manjunath Patil,35,1,A1
803,686,Kiran,39,1,A1
804,687,Muniraju Kumar,21,1,A1
805,687,Basavaraj Naik,49,1,A2
806,687,Krishnappa Poojari,40,1,A3
807,688,Yogesh Naik,37,1,A1
808,689,Lokesh Patil,42,1,A1
809,689,Prakash,30,1,A2
810,690,Venkatesh Shetty,33,1,A1
811,691,Lokesh Murthy,43,1,A1
812,693,Shivakumar,25,1,A1
813,694,Krishnappa Poojari,46,1,A1
814,695,Lokesh Gowda,35,1,A1
815,696,Raghavendra Swamy,22,1,A1
816,697,Raghavendra Murthy,46,1,A1
817,698,Yogesh Patil,39,1,A1
818,699,Srinivas Achar,46,1,A1
819,699,Girish Poojari,25,1,A2
820,700,Raghavendra,33,1,A1
821,701,Shivakumar,48,1,A1
822,702,Mahesh Hegde,50,1,A1
823,703,Muniraju,33,1,A1
824,703,Suresh,47,1,A2
825,704,Harish Poojari,21,1,A1
826,705,Manjunath Swamy,32,1,A1
827,708,Yogesh Patil,32,1,A1
828,709,Chandrashekar Gowda,25,1,A1
829,711,Manjunath Achar,29,1,A1
830,712,Muniraju,28,1,A1
831,713,Shivakumar Achar,23,1,A1
832,714,Kiran,22,1,A1
833,715,Girish,31,1,A1
834,716,Anand Kumar,30,1,A1
835,716,Basavaraj Shetty,31,1,A2
836,717,Anand Poojari,31,1,A1
837,718,Mahesh Rao,23,1,A1
838,719,Srinivas Rao,38,1,A1
839,720,Umesh Swamy,41,1,A1
840,721,Venkatesh Patil,39,1,A1
841,721,Shivakumar Poojari,18,1,A2
842,722,Yogesh Hegde,46,1,A1
843,724,Krishnappa,39,1,A1
844,725,Nagaraj,41,1,A1
845,726,Mahesh,39,1,A1
846,727,Mahesh,20,1,A1
847,728,Basavaraj Patil,29,1,A1
848,728,Shivakumar Hegde,31,1,A2
849,729,Ramesh,42,1,A1
850,730,Raghavendra,41,1,A1
851,730,Manjunath Swamy,19,1,A2
852,731,Darshan Rao,39,1,A1
853,732,Shivakumar Murthy,31,1,A1
854,732,Kiran,50,1,A2
855,733,Srinivas Swamy,41,1,A1
856,733,Yogesh Poojari,24,1,A2
857,735,Kiran Kumar,36,1,A1
858,737,Anand Patil,23,1,A1
859,739,Srinivas Murthy,32,1,A1
860,740,Muniraju,18,1,A1
861,740,Mahesh Rao,44,1,A2
862,741,Yogesh Patil,45,1,A1
863,741,Shivakumar Hegde,30,1,A2
864,742,Girish,44,1,A1
865,743,Basavaraj Hegde,30,1,A1
866,743,Manjunath Naik,25,1,A2
867,743,Chandrashekar Rao,41,1,A3
868,746,Santosh Murthy,50,1,A1
869,747,Prakash,25,1,A1
870,747,Srinivas,41,1,A2
871,748,Nagaraj Naik,25,1,A1
872,749,Shivakumar,26,1,A1
873,750,Umesh Hegde,24,1,A1
874,750,Venkatesh Rao,29,1,A2
875,751,Raghavendra,45,1,A1
876,752,Puneeth Achar,18,1,A1
877,753,Lokesh Shetty,35,1,A1
878,754,Harish,36,1,A1
879,757,Basavaraj Naik,26,1,A1
880,757,Harish Naik,48,1,A2
881,759,Krishnappa Naik,33,1,A1
882,760,Nagaraj Reddy,46,1,A1
883,760,Anand,50,1,A2
884,761,Nagaraj Naik,19,1,A1
885,762,Muniraju,42,1,A1
886,762,Chandrashekar Shetty,21,1,A2
887,765,Basavaraj Patil,48,1,A1
888,765,Darshan Gowda,19,1,A2
889,767,Krishnappa Achar,23,1,A1
890,767,Ramesh Poojari,44,1,A2
891,767,Muniraju Gowda,36,1,A3
892,768,Harish Achar,20,1,A1
893,770,Mahesh Gowda,27,1,A1
894,771,Harish Poojari,33,1,A1
895,771,Suresh,34,1,A2
896,771,Santosh Hegde,42,1,A3
897,773,Harish,45,1,A1
898,773,Umesh Murthy,31,1,A2
899,774,Ramesh Swamy,48,1,A1
900,775,Mahesh Patil,38,1,A1
901,775,Santosh Hegde,27,1,A2
902,777,Suresh Achar,32,1,A1
903,778,Harish Reddy,46,1,A1
904,779,Raghavendra Patil,19,1,A1
905,779,Srinivas Patil,42,1,A2
906,779,Raghavendra Gowda,34,1,A3
907,780,Raghavendra,47,1,A1
908,781,Kiran Murthy,29,1,A1
909,781,Raghavendra Gowda,21,1,A2
910,783,Mahesh Patil,50,1,A1
911,783,Prakash Reddy,29,1,A2
912,783,Anand Shetty,43,1,A3
913,784,Puneeth Shetty,47,1,A1
914,786,Kiran Kumar,28,1,A1
915,786,Ramesh,29,1,A2
916,786,Prakash,32,1,A3
917,788,Puneeth Gowda,39,1,A1
918,789,Muniraju Rao,45,1,A1
919,789,Darshan Poojari,50,1,A2
920,791,Anand Murthy,49,1,A1
921,792,Shivakumar,50,1,A1
922,792,Puneeth Naik,42,1,A2
923,793,Kiran Achar,36,1,A1
924,794,Ramesh Achar,44,1,A1
925,794,Harish Rao,39,1,A2
926,794,Prakash Swamy,32,1,A3
927,795,Kiran Swamy,46,1,A1
928,796,Mahesh Gowda,23,1,A1
929,798,Shivakumar Gowda,35,1,A1
930,798,Chandrashekar Patil,32,1,A2
931,799,Nagaraj,33,1,A1
932,800,Puneeth,28,1,A1
933,801,Harish Gowda,34,1,A1
934,801,Puneeth Poojari,44,1,A2
935,801,Harish Reddy,25,1,A3
936,802,Ramesh Rao,25,1,A1
937,803,Srinivas Shetty,31,1,A1
938,803,Prakash Reddy,39,1,A2
939,804,Mahesh Murthy,27,1,A1
940,804,Umesh,23,1,A2
941,805,Chandrashekar Reddy,46,1,A1
942,805,Nagaraj Hegde,34,1,A2
943,806,Venkatesh Reddy,19,1,A1
944,807,Mahesh Rao,27,1,A1
945,807,Lokesh Poojari,40,1,A2
946,807,Venkatesh Swamy,33,1,A3
947,808,Suresh Rao,42,1,A1
948,810,Basavaraj Gowda,41,1,A1
949,811,Basavaraj Achar,38,1,A1
950,812,Harish Hegde,39,1,A1
951,815,Srinivas Murthy,28,1,A1
952,815,Harish Naik,39,1,A2
953,815,Harish Reddy,27,1,A3
954,816,Nagaraj Shetty,50,1,A1
955,817,Krishnappa Hegde,34,1,A1
956,817,Raghavendra,50,1,A2
957,818,Raghavendra,35,1,A1
958,819,Raghavendra Gowda,36,1,A1
959,821,Santosh Reddy,46,1,A1
960,822,Srinivas,36,1,A1
961,823,Santosh Kumar,44,1,A1
962,824,Puneeth Achar,47,1,A1
963,824,Ramesh Shetty,34,1,A2
964,824,Mahesh Gowda,37,1,A3
965,825,Prakash Hegde,33,1,A1
966,826,Manjunath Rao,29,1,A1
967,827,Chandrashekar Gowda,50,1,A1
968,830,Basavaraj,49,1,A1
969,833,Darshan Shetty,35,1,A1
970,833,Mahesh Achar,34,1,A2
971,833,Ramesh,33,1,A3
972,837,Shivakumar Reddy,32,1,A1
973,837,Prakash Reddy,45,1,A2
974,838,Ramesh Hegde,30,1,A1
975,838,Manjunath Achar,35,1,A2
976,838,Manjunath Gowda,39,1,A3
977,839,Muniraju Poojari,33,1,A1
978,840,Kiran Swamy,37,1,A1
979,840,Anand Swamy,23,1,A2
980,841,Raghavendra Naik,37,1,A1
981,842,Anand Naik,38,1,A1
982,843,Anand Kumar,29,1,A1
983,843,Nagaraj Naik,41,1,A2
984,844,Lokesh Shetty,34,1,A1
985,845,Basavaraj Murthy,48,1,A1
986,845,Anand Swamy,42,1,A2
987,845,Shivakumar Rao,31,1,A3
988,847,Yogesh Patil,32,1,A1
989,848,Nagaraj Achar,35,1,A1
990,849,Yogesh Rao,24,1,A1
991,850,Shivakumar,48,1,A1
992,851,Muniraju Naik,48,1,A1
993,853,Darshan,21,1,A1
994,855,Shivakumar Hegde,29,1,A1
995,855,Anand Rao,23,1,A2
996,856,Suresh Reddy,37,1,A1
997,857,Nagaraj,26,1,A1
998,857,Anand,43,1,A2
999,858,Manjunath Poojari,27,1,A1
1000,858,Raghavendra Kumar,43,1,A2
1001,858,Manjunath Achar,26,1,A3
1002,859,Kiran Kumar,18,1,A1
1003,861,Srinivas Kumar,26,1,A1
1004,862,Yogesh Murthy,30,1,A1
1005,863,Puneeth Patil,46,1,A1
1006,864,Krishnappa,20,1,A1
1007,865,Basavaraj,31,1,A1
1008,866,Lokesh Naik,33,1,A1
1009,867,Santosh Achar,47,1,A1
1010,868,Muniraju Shetty,40,1,A1
1011,869,Kiran Rao,30,1,A1
1012,870,Suresh,27,1,A1
1013,870,Chandrashekar Patil,38,1,A2
1014,871,Srinivas,27,1,A1
1015,871,Santosh Shetty,44,1,A2
1016,872,Puneeth Naik,34,1,A1
1017,872,Umesh Hegde,21,1,A2
1018,872,Shivakumar,49,1,A3
1019,876,Suresh Reddy,48,1,A1
1020,877,Ramesh Poojari,39,1,A1
1021,880,Harish Murthy,32,1,A1
1022,880,Muniraju Shetty,35,1,A2
1023,881,Yogesh Rao,24,1,A1
1024,882,Chandrashekar Swamy,50,1,A1
1025,884,Darshan Naik,18,1,A1
1026,885,Basavaraj Achar,42,1,A1
1027,885,Prakash,20,1,A2
1028,885,Srinivas Naik,34,1,A3
1029,886,Anand,44,1,A1
1030,887,Darshan,34,1,A1
1031,888,Santosh Rao,46,1,A1
1032,888,Krishnappa Hegde,50,1,A2
1033,889,Umesh Swamy,43,1,A1
1034,889,Harish Patil,40,1,A2
1035,889,Venkatesh Patil,18,1,A3
1036,890,Suresh,36,1,A1
1037,891,Yogesh Swamy,25,1,A1
1038,893,Mahesh Achar,39,1,A1
1039,893,Nagaraj Reddy,29,1,A2
1040,894,Suresh,34,1,A1
1041,895,Prakash Kumar,44,1,A1
1042,895,Puneeth Rao,44,1,A2
1043,895,Ramesh,26,1,A3
1044,897,Prakash,29,1,A1
1045,899,Prakash,36,1,A1
1046,902,Umesh Murthy,48,1,A1
1047,903,Raghavendra Rao,49,1,A1
1048,903,Srinivas Patil,23,1,A2
1049,904,Srinivas,36,1,A1
1050,906,Krishnappa Gowda,31,1,A1
1051,908,Nagaraj,48,1,A1
1052,908,Krishnappa Swamy,33,1,A2
1053,909,Shivakumar Reddy,33,1,A1
1054,910,Venkatesh Poojari,46,1,A1
1055,911,Ramesh Reddy,18,1,A1
1056,912,Anand,49,1,A1
1057,914,Darshan Reddy,48,1,A1
1058,915,Muniraju Hegde,48,1,A1
1059,915,Santosh,19,1,A2
1060,916,Lokesh Murthy,26,1,A1
1061,916,Darshan Kumar,28,1,A2
1062,917,Santosh Murthy,38,1,A1
1063,918,Krishnappa Achar,28,1,A1
1064,918,Kiran Reddy,32,1,A2
1065,918,Harish Reddy,48,1,A3
1066,919,Krishnappa,46,1,A1
1067,920,Yogesh Hegde,42,1,A1
1068,921,Harish Shetty,28,1,A1
1069,922,Chandrashekar Reddy,43,1,A1
1070,922,Umesh Poojari,24,1,A2
1071,922,Basavaraj,19,1,A3
1072,923,Basavaraj Swamy,32,1,A1
1073,925,Mahesh Reddy,41,1,A1
1074,927,Chandrashekar Naik,29,1,A1
1075,928,Basavaraj Achar,48,1,A1
1076,928,Anand,24,1,A2
1077,930,Mahesh,30,1,A1
1078,933,Shivakumar,42,1,A1
1079,934,Umesh Naik,41,1,A1
1080,935,Harish Murthy,40,1,A1
1081,935,Shivakumar Kumar,25,1,A2
1082,935,Santosh Poojari,47,1,A3
1083,936,Santosh Rao,38,1,A1
1084,937,Manjunath Achar,22,1,A1
1085,938,Venkatesh Murthy,22,1,A1
1086,938,Manjunath Kumar,50,1,A2
1087,939,Yogesh Patil,45,1,A1
1088,939,Puneeth,38,1,A2
1089,941,Darshan Gowda,50,1,A1
1090,941,Anand Murthy,21,1,A2
1091,942,Santosh Swamy,49,1,A1
1092,944,Chandrashekar,36,1,A1
1093,945,Nagaraj Patil,22,1,A1
1094,945,Raghavendra Reddy,32,1,A2
1095,946,Anand Murthy,24,1,A1
1096,946,Srinivas Reddy,50,1,A2
1097,946,Ramesh Swamy,29,1,A3
1098,947,Puneeth Hegde,39,1,A1
1099,947,Krishnappa Naik,19,1,A2
1100,947,Darshan Naik,49,1,A3
1101,949,Krishnappa Patil,34,1,A1
1102,949,Kiran Shetty,20,1,A2
1103,950,Chandrashekar Rao,18,1,A1
1104,951,Girish Hegde,29,1,A1
1105,954,Manjunath Achar,25,1,A1
1106,954,Darshan Naik,41,1,A2
1107,955,Mahesh Achar,36,1,A1
1108,955,Suresh Swamy,38,1,A2
1109,955,Lokesh,38,1,A3
1110,956,Mahesh,28,1,A1
1111,958,Muniraju Kumar,40,1,A1
1112,959,Srinivas Murthy,36,1,A1
1113,960,Anand Murthy,47,1,A1
1114,961,Muniraju,18,1,A1
1115,962,Srinivas Murthy,47,1,A1
1116,962,Mahesh Achar,30,1,A2
1117,963,Basavaraj Hegde,20,1,A1
1118,963,Mahesh,48,1,A2
1119,963,Manjunath Reddy,19,1,A3
1120,965,Mahesh Murthy,26,1,A1
1121,965,Darshan,34,1,A2
1122,965,Venkatesh Murthy,43,1,A3
1123,966,Basavaraj Achar,47,1,A1
1124,967,Shivakumar Poojari,32,1,A1
1125,967,Kiran Achar,25,1,A2
1126,968,Girish,28,1,A1
1127,968,Muniraju Gowda,43,1,A2
1128,969,Girish Achar,35,1,A1
1129,969,Ramesh Achar,46,1,A2
1130,969,Anand,47,1,A3
1131,971,Santosh,18,1,A1
1132,972,Raghavendra Reddy,39,1,A1
1133,972,Umesh Achar,31,1,A2
1134,973,Puneeth Naik,45,1,A1
1135,973,Girish Achar,36,1,A2
1136,974,Nagaraj Naik,32,1,A1
1137,974,Muniraju Poojari,33,1,A2
1138,975,Ramesh Reddy,28,1,A1
1139,976,Shivakumar Swamy,36,1,A1
1140,977,Suresh Hegde,48,1,A1
1141,980,Anand Swamy,42,1,A1
1142,980,Venkatesh Shetty,40,1,A2
1143,981,Yogesh,20,1,A1
1144,981,Puneeth,45,1,A2
1145,982,Prakash Gowda,46,1,A1
1146,983,Puneeth,40,1,A1
1147,985,Chandrashekar Hegde,48,1,A1
1148,986,Santosh,46,1,A1
1149,987,Mahesh Murthy,30,1,A1
1150,988,Umesh,40,1,A1
1151,989,Raghavendra,47,1,A1
1152,989,Suresh,18,1,A2
1153,991,Raghavendra Reddy,25,1,A1
1154,992,Girish Hegde,47,1,A1
1155,992,Nagaraj Murthy,26,1,A2
1156,994,Venkatesh Shetty,50,1,A1
1157,994,Basavaraj Gowda,50,1,A2
1158,995,Santosh Kumar,46,1,A1
1159,996,Krishnappa Rao,36,1,A1
1160,998,Yogesh,47,1,A1
1161,998,Umesh Rao,24,1,A2
1162,999,Girish Achar,35,1,A1
1163,1001,Krishnappa Naik,42,1,A1
1164,1001,Ramesh Poojari,21,1,A2
1165,1001,Raghavendra Hegde,26,1,A3
1166,1002,Manjunath,29,1,A1
1167,1004,Yogesh,44,1,A1
1168,1004,Shivakumar Hegde,20,1,A2
1169,1005,Harish,44,1,A1
1170,1005,Nagaraj,32,1,A2
1171,1006,Ramesh Naik,21,1,A1
1172,1007,Santosh Reddy,32,1,A1
1173,1008,Raghavendra Naik,33,1,A1
1174,1008,Nagaraj Hegde,19,1,A2
1175,1009,Girish Naik,41,1,A1
1176,1010,Chandrashekar Reddy,19,1,A1
1177,1011,Anand Patil,23,1,A1
1178,1011,Ramesh,32,1,A2
1179,1012,Yogesh Reddy,20,1,A1
1180,1014,Harish Kumar,34,1,A1
1181,1014,Lokesh Poojari,40,1,A2
1182,1014,Girish Shetty,39,1,A3
1183,1016,Harish Rao,37,1,A1
1184,1016,Raghavendra,35,1,A2
1185,1017,Prakash,34,1,A1
1186,1017,Manjunath Swamy,32,1,A2
1187,1018,Raghavendra,48,1,A1
1188,1019,Darshan Rao,32,1,A1
1189,1021,Anand Reddy,22,1,A1
1190,1021,Raghavendra Hegde,31,1,A2
1191,1022,Yogesh Naik,39,1,A1
1192,1024,Muniraju Naik,44,1,A1
1193,1024,Anand Achar,21,1,A2
1194,1026,Prakash Achar,47,1,A1
1195,1027,Girish Gowda,39,1,A1
1196,1027,Santosh Patil,31,1,A2
1197,1029,Puneeth,33,1,A1
1198,1030,Raghavendra Reddy,21,1,A1
1199,1030,Kiran Reddy,33,1,A2
1200,1031,Basavaraj Swamy,42,1,A1
1201,1031,Girish Patil,35,1,A2
1202,1031,Anand Poojari,45,1,A3
1203,1032,Suresh Patil,38,1,A1
1204,1033,Srinivas,43,1,A1
1205,1034,Prakash Swamy,47,1,A1
1206,1035,Venkatesh Patil,45,1,A1
1207,1035,Chandrashekar Kumar,23,1,A2
1208,1036,Srinivas Shetty,44,1,A1
1209,1036,Raghavendra,26,1,A2
1210,1037,Basavaraj,50,1,A1
1211,1038,Santosh Poojari,35,1,A1
1212,1039,Krishnappa Kumar,27,1,A1
1213,1039,Chandrashekar Rao,49,1,A2
1214,1039,Raghavendra Kumar,40,1,A3
1215,1040,Krishnappa Gowda,46,1,A1
1216,1040,Kiran Hegde,44,1,A2
1217,1041,Harish Naik,24,1,A1
1218,1042,Chandrashekar Naik,29,1,A1
1219,1043,Darshan Shetty,22,1,A1
1220,1044,Manjunath,19,1,A1
1221,1044,Puneeth,31,1,A2
1222,1044,Krishnappa,48,1,A3
1223,1045,Suresh Naik,40,1,A1
1224,1045,Chandrashekar Shetty,23,1,A2
1225,1046,Srinivas,47,1,A1
1226,1046,Umesh,45,1,A2
1227,1046,Basavaraj,41,1,A3
1228,1047,Harish Murthy,48,1,A1
1229,1047,Basavaraj Swamy,41,1,A2
1230,1048,Chandrashekar,36,1,A1
1231,1050,Venkatesh Swamy,47,1,A1
1232,1052,Muniraju,40,1,A1
1233,1053,Darshan Gowda,24,1,A1
1234,1054,Santosh Kumar,29,1,A1
1235,1054,Umesh Gowda,18,1,A2
1236,1055,Muniraju Reddy,21,1,A1
1237,1056,Darshan Reddy,45,1,A1
1238,1057,Mahesh Gowda,20,1,A1
1239,1058,Nagaraj Kumar,27,1,A1
1240,1059,Yogesh Patil,37,1,A1
1241,1060,Kiran,50,1,A1
1242,1060,Harish Reddy,32,1,A2
1243,1061,Raghavendra Swamy,40,1,A1
1244,1061,Santosh Achar,35,1,A2
1245,1062,Chandrashekar Poojari,31,1,A1
1246,1062,Muniraju Poojari,44,1,A2
1247,1063,Lokesh Kumar,38,1,A1
1248,1065,Krishnappa Murthy,23,1,A1
1249,1066,Darshan Gowda,18,1,A1
1250,1066,Mahesh Hegde,26,1,A2
1251,1066,Harish Hegde,28,1,A3
1252,1068,Prakash Murthy,33,1,A1
1253,1069,Prakash Naik,26,1,A1
1254,1070,Basavaraj Kumar,21,1,A1
1255,1071,Santosh Shetty,28,1,A1
1256,1072,Basavaraj Naik,46,1,A1
1257,1072,Chandrashekar Swamy,41,1,A2
1258,1072,Darshan Reddy,19,1,A3
1259,1073,Venkatesh Swamy,26,1,A1
1260,1074,Muniraju Shetty,19,1,A1
1261,1074,Umesh Hegde,35,1,A2
1262,1077,Raghavendra Swamy,25,1,A1
1263,1077,Mahesh Reddy,34,1,A2
1264,1077,Chandrashekar Naik,40,1,A3
1265,1078,Shivakumar Hegde,40,1,A1
1266,1078,Nagaraj Reddy,20,1,A2
1267,1079,Lokesh Murthy,25,1,A1
1268,1079,Puneeth Shetty,29,1,A2
1269,1081,Girish Gowda,44,1,A1
1270,1082,Suresh Swamy,21,1,A1
1271,1085,Venkatesh,33,1,A1
1272,1086,Chandrashekar Swamy,37,1,A1
1273,1086,Umesh Hegde,39,1,A2
1274,1087,Kiran Patil,43,1,A1
1275,1089,Manjunath Hegde,30,1,A1
1276,1090,Venkatesh Gowda,30,1,A1
1277,1091,Shivakumar Murthy,34,1,A1
1278,1091,Yogesh Naik,44,1,A2
1279,1092,Harish,25,1,A1
1280,1094,Srinivas Patil,33,1,A1
1281,1094,Anand Hegde,37,1,A2
1282,1096,Anand Kumar,46,1,A1
1283,1096,Suresh Swamy,47,1,A2
1284,1098,Lokesh Hegde,22,1,A1
1285,1098,Kiran Achar,40,1,A2
1286,1099,Yogesh Gowda,42,1,A1
1287,1100,Ramesh,41,1,A1
1288,1101,Darshan Swamy,26,1,A1
1289,1102,Nagaraj Swamy,35,1,A1
1290,1103,Srinivas,36,1,A1
1291,1104,Anand Gowda,30,1,A1
1292,1104,Harish Gowda,31,1,A2
1293,1106,Kiran Poojari,32,1,A1
1294,1109,Shivakumar Gowda,27,1,A1
1295,1111,Nagaraj Naik,44,1,A1
1296,1111,Chandrashekar Gowda,20,1,A2
1297,1112,Muniraju Achar,39,1,A1
1298,1112,Manjunath,25,1,A2
1299,1112,Prakash Hegde,49,1,A3
1300,1113,Chandrashekar Achar,34,1,A1
1301,1113,Shivakumar Rao,37,1,A2
1302,1114,Prakash Hegde,44,1,A1
1303,1114,Harish Hegde,36,1,A2
1304,1114,Prakash,31,1,A3
1305,1117,Manjunath Reddy,19,1,A1
1306,1117,Suresh,28,1,A2
1307,1117,Suresh Poojari,42,1,A3
1308,1121,Manjunath Achar,20,1,A1
1309,1121,Girish Hegde,43,1,A2
1310,1124,Harish Shetty,50,1,A1
1311,1125,Raghavendra Naik,27,1,A1
1312,1127,Srinivas Gowda,35,1,A1
1313,1128,Prakash Gowda,37,1,A1
1314,1129,Chandrashekar,37,1,A1
1315,1130,Srinivas,33,1,A1
1316,1131,Mahesh Gowda,25,1,A1
1317,1134,Mahesh Shetty,22,1,A1
1318,1134,Raghavendra Rao,37,1,A2
1319,1135,Basavaraj Rao,44,1,A1
1320,1136,Anand Rao,36,1,A1
1321,1137,Srinivas Patil,30,1,A1
1322,1137,Nagaraj Rao,32,1,A2
1323,1137,Muniraju Swamy,20,1,A3
1324,1138,Umesh Rao,35,1,A1
1325,1138,Srinivas Reddy,22,1,A2
1326,1140,Kiran Poojari,37,1,A1
1327,1142,Raghavendra Kumar,40,1,A1
1328,1142,Girish Shetty,22,1,A2
1329,1143,Darshan Murthy,44,1,A1
1330,1145,Basavaraj Hegde,50,1,A1
1331,1145,Srinivas Rao,22,1,A2
1332,1145,Umesh Achar,40,1,A3
1333,1148,Raghavendra Achar,41,1,A1
1334,1148,Anand Shetty,49,1,A2
1335,1148,Lokesh Murthy,21,1,A3
1336,1149,Mahesh Achar,34,1,A1
1337,1151,Ramesh Murthy,29,1,A1
1338,1152,Girish Shetty,23,1,A1
1339,1152,Manjunath Kumar,46,1,A2
1340,1152,Ramesh Swamy,21,1,A3
1341,1153,Suresh Rao,49,1,A1
1342,1153,Mahesh,37,1,A2
1343,1155,Raghavendra Naik,48,1,A1
1344,1156,Umesh Rao,30,1,A1
1345,1156,Nagaraj Swamy,38,1,A2
1346,1157,Shivakumar Hegde,49,1,A1
1347,1158,Kiran Gowda,27,1,A1
1348,1159,Venkatesh Hegde,25,1,A1
1349,1161,Kiran Achar,46,1,A1
1350,1162,Muniraju Poojari,44,1,A1
1351,1162,Anand Gowda,50,1,A2
1352,1163,Harish,29,1,A1
1353,1163,Santosh Naik,21,1,A2
1354,1163,Chandrashekar Reddy,39,1,A3
1355,1164,Basavaraj Swamy,19,1,A1
1356,1165,Nagaraj Swamy,24,1,A1
1357,1166,Venkatesh,26,1,A1
1358,1168,Raghavendra Shetty,32,1,A1
1359,1169,Shivakumar Achar,42,1,A1
1360,1169,Suresh Swamy,28,1,A2
1361,1170,Lokesh,31,1,A1
1362,1172,Darshan Rao,28,1,A1
1363,1173,Yogesh Poojari,29,1,A1
1364,1174,Anand Murthy,38,1,A1
1365,1175,Krishnappa,20,1,A1
1366,1177,Mahesh Poojari,29,1,A1
1367,1177,Santosh Kumar,28,1,A2
1368,1178,Venkatesh Murthy,38,1,A1
1369,1178,Krishnappa Kumar,39,1,A2
1370,1178,Puneeth,35,1,A3
1371,1179,Basavaraj,50,1,A1
1372,1179,Lokesh Reddy,36,1,A2
1373,1180,Ramesh Patil,42,1,A1
1374,1180,Umesh Kumar,20,1,A2
1375,1183,Chandrashekar,26,1,A1
1376,1184,Harish Naik,29,1,A1
1377,1184,Prakash,26,1,A2
1378,1186,Mahesh Gowda,33,1,A1
1379,1187,Shivakumar,32,1,A1
1380,1187,Yogesh Murthy,40,1,A2
1381,1187,Prakash Gowda,31,1,A3
1382,1188,Muniraju Reddy,19,1,A1
1383,1189,Santosh Achar,20,1,A1
1384,1190,Anand,26,1,A1
1385,1190,Manjunath Murthy,39,1,A2
1386,1191,Nagaraj Patil,50,1,A1
1387,1191,Raghavendra Murthy,46,1,A2
1388,1192,Srinivas,44,1,A1
1389,1196,Lokesh Murthy,46,1,A1
