AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
16819,15002,Ramesh Reddy,18,1,A1
16820,15002,Prakash Swamy,50,1,A2
16821,15002,Krishnappa Achar,36,1,A3
16822,15004,Krishnappa Poojari,33,1,A1
16823,15005,Shivakumar Naik,49,1,A1
16824,15006,Puneeth Reddy,31,1,A1
16825,15006,Chandrashekar Poojari,43,1,A2
16826,15007,Shivakumar Swamy,41,1,A1
16827,15008,Suresh Achar,40,1,A1
16828,15010,Puneeth Poojari,30,1,A1
16829,15010,Ramesh,48,1,A2
16830,15011,Lokesh Patil,32,1,A1
16831,15012,Krishnappa Reddy,22,1,A1
16832,15013,Umesh,42,1,A1
16833,15014,Srinivas Kumar,46,1,A1
16834,15015,Ramesh Shetty,35,1,A1
16835,15016,Prakash Kumar,20,1,A1
16836,15016,Prakash Patil,32,1,A2
16837,15017,Venkatesh,35,1,A1
16838,15018,Chandrashekar Patil,50,1,A1
16839,15019,Puneeth Reddy,45,1,A1
16840,15019,Shivakumar Patil,29,1,A2
16841,15019,Santosh Naik,34,1,A3
16842,15020,Harish,43,1,A1
16843,15021,Harish,41,1,A1
16844,15021,Srinivas Murthy,32,1,A2
16845,15021,Anand Reddy,46,1,A3
16846,15022,Shivakumar Rao,38,1,A1
16847,15024,Muniraju Naik,27,1,A1
16848,15025,Suresh,48,1,A1
16849,15026,Harish Patil,25,1,A1
16850,15027,Suresh Hegde,40,1,A1
16851,15027,Anand Achar,27,1,A2
16852,15027,Raghavendra Patil,25,1,A3
16853,15028,Basavaraj Rao,42,1,A1
16854,15028,Ramesh Patil,27,1,A2
16855,15029,Girish Rao,22,1,A1
16856,15030,Raghavendra,37,1,A1
16857,15031,Suresh Rao,43,1,A1
16858,15034,Prakash,21,1,A1
16859,15034,Harish Murthy,50,1,A2
16860,15035,Ramesh Murthy,20,1,A1
16861,15036,Shivakumar Murthy,23,1,A1
16862,15036,Lokesh Hegde,21,1,A2
16863,15038,Ramesh Gowda,39,1,A1
16864,15039,Prakash Swamy,18,1,A1
16865,15041,Kiran Poojari,23,1,A1
16866,15042,Darshan Patil,47,1,A1
16867,15042,Nagaraj Kumar,21,1,A2
16868,15042,Kiran Achar,37,1,A3
16869,15045,Darshan,21,1,A1
16870,15046,Muniraju Patil,32,1,A1
16871,15046,Lokesh Rao,34,1,A2
16872,15046,Umesh Kumar,33,1,A3
16873,15047,Suresh Murthy,43,1,A1
16874,15048,Anand Kumar,21,1,A1
16875,15048,Nagaraj Patil,42,1,A2
16876,15048,Krishnappa Swamy,44,1,A3
16877,15049,Darshan Poojari,48,1,A1
16878,15050,Kiran Shetty,48,1,A1
16879,15052,Raghavendra Rao,42,1,A1
16880,15054,Ramesh Rao,41,1,A1
16881,15055,Basavaraj,18,1,A1
16882,15055,Nagaraj Gowda,45,1,A2
16883,15056,Santosh Murthy,28,1,A1
16884,15057,Krishnappa,39,1,A1
16885,15058,Srinivas,47,1,A1
16886,15059,Santosh Poojari,35,1,A1
16887,15061,Darshan Hegde,40,1,A1
16888,15062,Puneeth,42,1,A1
16889,15065,Mahesh,44,1,A1
16890,15066,Basavaraj,38,1,A1
16891,15066,Prakash Achar,34,1,A2
16892,15067,Anand Murthy,33,1,A1
16893,15067,Prakash Murthy,47,1,A2
16894,15068,Ramesh Patil,27,1,A1
16895,15068,Mahesh Kumar,42,1,A2
16896,15069,Girish Shetty,22,1,A1
16897,15069,Lokesh Poojari,22,1,A2
16898,15070,Basavaraj Hegde,24,1,A1
16899,15072,Raghavendra Naik,39,1,A1
16900,15072,Srinivas Swamy,35,1,A2
16901,15073,Yogesh Hegde,25,1,A1
16902,15073,Krishnappa Reddy,22,1,A2
16903,15074,Anand Reddy,30,1,A1
16904,15075,Puneeth Patil,36,1,A1
16905,15075,Ramesh,45,1,A2
16906,15075,Kiran Kumar,39,1,A3
16907,15076,Darshan Kumar,35,1,A1
16908,15076,Lokesh,30,1,A2
16909,15078,Raghavendra Gowda,18,1,A1
16910,15078,Krishnappa,37,1,A2
16911,15079,Srinivas Hegde,18,1,A1
16912,15079,Umesh Kumar,23,1,A2
16913,15080,Muniraju Murthy,27,1,A1
16914,15082,Mahesh Achar,26,1,A1
16915,15083,Darshan Hegde,38,1,A1
16916,15084,Basavaraj Naik,44,1,A1
16917,15085,Basavaraj Achar,33,1,A1
16918,15086,Ramesh Shetty,31,1,A1
16919,15086,Srinivas Poojari,29,1,A2
16920,15088,Darshan,38,1,A1
16921,15089,Raghavendra Patil,21,1,A1
16922,15091,Krishnappa Kumar,35,1,A1
16923,15091,Anand Naik,29,1,A2
16924,15092,Mahesh Gowda,43,1,A1
16925,15092,Raghavendra,40,1,A2
16926,15093,Kiran Swamy,28,1,A1
16927,15093,Raghavendra Rao,28,1,A2
16928,15094,Chandrashekar Shetty,29,1,A1
16929,15094,Muniraju Reddy,31,1,A2
16930,15096,Ramesh Gowda,28,1,A1
16931,15097,Anand Patil,22,1,A1
16932,15097,Prakash,41,1,A2
16933,15098,Basavaraj,43,1,A1
16934,15099,Mahesh Achar,18,1,A1
16935,15099,Anand Achar,43,1,A2
16936,15100,Ramesh Poojari,45,1,A1
16937,15100,Santosh Hegde,40,1,A2
16938,15100,Venkatesh Swamy,22,1,A3
16939,15102,Venkatesh Rao,25,1,A1
16940,15103,Suresh Shetty,26,1,A1
16941,15104,Kiran,39,1,A1
16942,15104,Santosh Poojari,49,1,A2
16943,15104,Ramesh Achar,48,1,A3
16944,15105,Puneeth Murthy,39,1,A1
16945,15105,Shivakumar Shetty,23,1,A2
16946,15106,Girish Reddy,47,1,A1
16947,15106,Harish Achar,43,1,A2
16948,15107,Lokesh,23,1,A1
16949,15108,Lokesh Hegde,31,1,A1
16950,15109,Srinivas Gowda,28,1,A1
16951,15111,Ramesh Swamy,50,1,A1
16952,15112,Puneeth Achar,43,1,A1
16953,15112,Venkatesh Gowda,28,1,A2
16954,15113,Lokesh Swamy,50,1,A1
16955,15113,Santosh,18,1,A2
16956,15113,Manjunath Rao,30,1,A3
16957,15115,Lokesh Rao,28,1,A1
16958,15116,Shivakumar Murthy,41,1,A1
16959,15117,Anand Poojari,45,1,A1
16960,15117,Shivakumar Hegde,18,1,A2
16961,15118,Venkatesh Achar,37,1,A1
16962,15120,Yogesh Swamy,50,1,A1
16963,15120,Puneeth Murthy,26,1,A2
16964,15121,Anand Hegde,31,1,A1
16965,15121,Darshan,44,1,A2
16966,15122,Darshan Shetty,21,1,A1
16967,15122,Ramesh Murthy,43,1,A2
16968,15122,Yogesh Rao,44,1,A3
16969,15124,Prakash Hegde,34,1,A1
16970,15124,Yogesh Murthy,22,1,A2
16971,15125,Harish Reddy,44,1,A1
16972,15125,Umesh Shetty,46,1,A2
16973,15126,Muniraju Poojari,23,1,A1
16974,15126,Srinivas Murthy,39,1,A2
16975,15127,Krishnappa Reddy,35,1,A1
16976,15129,Santosh Shetty,24,1,A1
16977,15129,Kiran Patil,36,1,A2
16978,15129,Chandrashekar Patil,33,1,A3
16979,15131,Venkatesh Murthy,49,1,A1
16980,15132,Ramesh Murthy,32,1,A1
16981,15133,Kiran Reddy,43,1,A1
16982,15134,Krishnappa,28,1,A1
16983,15134,Chandrashekar Poojari,41,1,A2
16984,15135,Umesh Naik,39,1,A1
16985,15136,Venkatesh Swamy,49,1,A1
16986,15138,Chandrashekar Kumar,40,1,A1
16987,15138,Krishnappa Shetty,36,1,A2
16988,15139,Puneeth,21,1,A1
16989,15140,Anand,22,1,A1
16990,15143,Manjunath,48,1,A1
16991,15145,Srinivas Reddy,45,1,A1
16992,15147,Ramesh,24,1,A1
16993,15147,Srinivas Reddy,38,1,A2
16994,15147,Anand Achar,48,1,A3
16995,15148,Kiran Patil,34,1,A1
16996,15148,Nagaraj Gowda,26,1,A2
16997,15152,Srinivas Naik,38,1,A1
16998,15152,Manjunath Shetty,41,1,A2
16999,15153,Muniraju Murthy,48,1,A1
17000,15154,Girish Naik,26,1,A1
17001,15155,Ramesh Murthy,29,1,A1
17002,15155,Ramesh Patil,20,1,A2
17003,15156,Santosh,41,1,A1
17004,15156,Chandrashekar Reddy,26,1,A2
17005,15157,Anand Kumar,31,1,A1
17006,15157,Chandrashekar Poojari,39,1,A2
17007,15158,Girish Shetty,40,1,A1
17008,15158,Mahesh,26,1,A2
17009,15160,Raghavendra,29,1,A1
17010,15160,Shivakumar,34,1,A2
17011,15160,Yogesh Poojari,43,1,A3
17012,15161,Prakash Reddy,19,1,A1
17013,15162,Manjunath,36,1,A1
17014,15163,Girish,48,1,A1
17015,15164,Manjunath Swamy,23,1,A1
17016,15165,Basavaraj Shetty,50,1,A1
17017,15166,Puneeth Murthy,49,1,A1
17018,15166,Raghavendra Shetty,40,1,A2
17019,15167,Manjunath Naik,28,1,A1
17020,15169,Mahesh Achar,46,1,A1
17021,15170,Manjunath Patil,48,1,A1
17022,15170,Venkatesh Murthy,39,1,A2
17023,15170,Santosh Murthy,35,1,A3
17024,15171,Chandrashekar Rao,42,1,A1
17025,15172,Prakash,21,1,A1
17026,15173,Nagaraj Poojari,29,1,A1
17027,15174,Nagaraj,46,1,A1
17028,15175,Darshan Shetty,32,1,A1
17029,15175,Kiran,32,1,A2
17030,15176,Mahesh Kumar,38,1,A1
17031,15177,Srinivas Poojari,23,1,A1
17032,15178,Santosh,19,1,A1
17033,15179,Manjunath Shetty,34,1,A1
17034,15180,Darshan Hegde,37,1,A1
17035,15180,Puneeth Kumar,41,1,A2
17036,15181,Basavaraj,22,1,A1
17037,15182,Chandrashekar Swamy,41,1,A1
17038,15182,Ramesh Poojari,30,1,A2
17039,15182,Prakash Shetty,23,1,A3
17040,15183,Krishnappa Naik,21,1,A1
17041,15184,Venkatesh Reddy,32,1,A1
17042,15185,Muniraju Kumar,22,1,A1
17043,15186,Nagaraj Shetty,49,1,A1
17044,15186,Basavaraj Murthy,37,1,A2
17045,15186,Nagaraj Naik,50,1,A3
17046,15189,Suresh,21,1,A1
17047,15190,Lokesh Hegde,28,1,A1
17048,15191,Prakash Swamy,37,1,A1
17049,15192,Muniraju,47,1,A1
17050,15193,Basavaraj,49,1,A1
17051,15193,Chandrashekar Poojari,29,1,A2
17052,15194,Nagaraj Reddy,41,1,A1
17053,15194,Raghavendra Swamy,43,1,A2
17054,15194,Girish Murthy,50,1,A3
17055,15195,Nagaraj Rao,44,1,A1
17056,15196,Krishnappa Murthy,43,1,A1
17057,15196,Puneeth,20,1,A2
17058,15196,Basavaraj Shetty,29,1,A3
17059,15198,Basavaraj Poojari,39,1,A1
17060,15199,Manjunath Poojari,19,1,A1
17061,15200,Puneeth Shetty,42,1,A1
17062,15200,Nagaraj Kumar,46,1,A2
17063,15201,Umesh Achar,50,1,A1
17064,15202,Chandrashekar,22,1,A1
17065,15203,Muniraju Naik,45,1,A1
17066,15203,Muniraju Poojari,45,1,A2
17067,15203,Yogesh Gowda,31,1,A3
17068,15204,Santosh,35,1,A1
17069,15204,Kiran Gowda,21,1,A2
17070,15206,Ramesh Patil,37,1,A1
17071,15207,Girish Rao,26,1,A1
17072,15208,Mahesh Rao,26,1,A1
17073,15208,Prakash Kumar,50,1,A2
17074,15209,Venkatesh Shetty,49,1,A1
17075,15210,Shivakumar,23,1,A1
17076,15213,Puneeth Rao,33,1,A1
17077,15214,Yogesh Patil,33,1,A1
17078,15214,Yogesh,33,1,A2
17079,15214,Manjunath Hegde,33,1,A3
17080,15217,Girish Reddy,50,1,A1
17081,15220,Anand,25,1,A1
17082,15222,Manjunath Naik,46,1,A1
17083,15223,Nagaraj Kumar,39,1,A1
17084,15224,Lokesh Gowda,31,1,A1
17085,15225,Suresh,43,1,A1
17086,15225,Umesh Murthy,39,1,A2
17087,15225,Manjunath Reddy,23,1,A3
17088,15226,Suresh Kumar,20,1,A1
17089,15226,Srinivas,39,1,A2
17090,15227,Srinivas Poojari,30,1,A1
17091,15227,Krishnappa Poojari,21,1,A2
17092,15228,Lokesh Swamy,40,1,A1
17093,15228,Umesh Gowda,19,1,A2
17094,15229,Kiran Gowda,22,1,A1
17095,15229,Yogesh,19,1,A2
17096,15229,Girish Swamy,27,1,A3
17097,15230,Srinivas Shetty,43,1,A1
17098,15230,Basavaraj Murthy,48,1,A2
17099,15231,Puneeth Achar,22,1,A1
17100,15232,Raghavendra Reddy,33,1,A1
17101,15232,Prakash Rao,49,1,A2
17102,15233,Muniraju Gowda,21,1,A1
17103,15233,Raghavendra Patil,27,1,A2
17104,15234,Srinivas Naik,22,1,A1
17105,15235,Umesh,50,1,A1
17106,15236,Basavaraj Achar,26,1,A1
17107,15237,Ramesh Hegde,36,1,A1
17108,15237,Venkatesh Shetty,29,1,A2
17109,15237,Muniraju Shetty,22,1,A3
17110,15238,Shivakumar Gowda,22,1,A1
17111,15238,Chandrashekar Achar,50,1,A2
17112,15238,Muniraju Kumar,19,1,A3
17113,15239,Muniraju,41,1,A1
17114,15241,Umesh Shetty,26,1,A1
17115,15242,Kiran Reddy,44,1,A1
17116,15244,Kiran,33,1,A1
17117,15246,Krishnappa Achar,47,1,A1
17118,15246,Ramesh Poojari,31,1,A2
17119,15246,Suresh Kumar,19,1,A3
17120,15247,Nagaraj,43,1,A1
17121,15247,Harish Gowda,21,1,A2
17122,15248,Darshan,34,1,A1
17123,15249,Anand Naik,40,1,A1
17124,15249,Lokesh,46,1,A2
17125,15250,Mahesh Shetty,19,1,A1
17126,15251,Venkatesh,45,1,A1
17127,15252,Srinivas Shetty,19,1,A1
17128,15253,Venkatesh Shetty,34,1,A1
17129,15254,Lokesh Gowda,43,1,A1
17130,15255,Manjunath Murthy,43,1,A1
17131,15255,Puneeth Murthy,18,1,A2
17132,15256,Anand Poojari,47,1,A1
17133,15257,Srinivas Rao,19,1,A1
17134,15257,Basavaraj Hegde,32,1,A2
17135,15257,Mahesh Shetty,37,1,A3
17136,15258,Girish Reddy,41,1,A1
17137,15259,Anand,36,1,A1
17138,15259,Puneeth Swamy,25,1,A2
17139,15259,Srinivas Gowda,41,1,A3
17140,15262,Santosh Gowda,22,1,A1
17141,15262,Lokesh Patil,46,1,A2
17142,15263,Lokesh,26,1,A1
17143,15263,Darshan Naik,26,1,A2
17144,15264,Manjunath,40,1,A1
17145,15265,Suresh Shetty,45,1,A1
17146,15265,Venkatesh Hegde,41,1,A2
17147,15266,Krishnappa Hegde,19,1,A1
17148,15266,Manjunath Murthy,49,1,A2
17149,15267,Ramesh Swamy,23,1,A1
17150,15269,Yogesh Achar,46,1,A1
17151,15269,Venkatesh Poojari,41,1,A2
17152,15270,Venkatesh Hegde,35,1,A1
17153,15270,Muniraju,44,1,A2
17154,15270,Shivakumar Naik,41,1,A3
17155,15271,Santosh Reddy,38,1,A1
17156,15272,Krishnappa Shetty,27,1,A1
17157,15273,Santosh Hegde,22,1,A1
17158,15274,Girish,24,1,A1
17159,15274,Krishnappa Gowda,33,1,A2
17160,15275,Puneeth Achar,44,1,A1
17161,15275,Prakash Hegde,31,1,A2
17162,15275,Venkatesh Achar,21,1,A3
17163,15277,Srinivas Reddy,30,1,A1
17164,15277,Umesh Swamy,30,1,A2
17165,15278,Prakash Shetty,44,1,A1
17166,15280,Suresh,31,1,A1
17167,15280,Mahesh Poojari,42,1,A2
17168,15280,Raghavendra,34,1,A3
17169,15281,Yogesh Reddy,32,1,A1
17170,15282,Venkatesh Poojari,38,1,A1
17171,15283,Girish Kumar,37,1,A1
17172,15285,Prakash Hegde,46,1,A1
17173,15285,Darshan,33,1,A2
17174,15286,Nagaraj Rao,47,1,A1
17175,15286,Raghavendra,21,1,A2
17176,15287,Prakash Swamy,22,1,A1
17177,15287,Manjunath Achar,32,1,A2
17178,15287,Raghavendra Reddy,42,1,A3
17179,15288,Yogesh,30,1,A1
17180,15290,Girish Gowda,35,1,A1
17181,15290,Kiran Kumar,39,1,A2
17182,15294,Krishnappa Shetty,23,1,A1
17183,15295,Venkatesh Achar,21,1,A1
17184,15295,Muniraju Swamy,50,1,A2
17185,15296,Yogesh Murthy,29,1,A1
17186,15296,Umesh Poojari,45,1,A2
17187,15297,Anand Patil,42,1,A1
17188,15297,Suresh Poojari,37,1,A2
17189,15298,Krishnappa Rao,33,1,A1
17190,15300,Darshan,28,1,A1
17191,15300,Basavaraj Rao,44,1,A2
17192,15301,Basavaraj Reddy,27,1,A1
17193,15302,Muniraju,38,1,A1
17194,15302,Anand Swamy,22,1,A2
17195,15303,Basavaraj Swamy,37,1,A1
17196,15304,Shivakumar Poojari,39,1,A1
17197,15305,Umesh,18,1,A1
17198,15305,Nagaraj,47,1,A2
17199,15307,Puneeth Naik,40,1,A1
17200,15307,Lokesh Patil,49,1,A2
17201,15307,Venkatesh Swamy,48,1,A3
17202,15308,Santosh,30,1,A1
17203,15312,Manjunath Hegde,20,1,A1
17204,15313,Yogesh Gowda,36,1,A1
17205,15315,Suresh Kumar,45,1,A1
17206,15316,Krishnappa Reddy,21,1,A1
17207,15317,Prakash Hegde,35,1,A1
17208,15317,Umesh Murthy,20,1,A2
17209,15318,Puneeth Murthy,23,1,A1
17210,15319,Puneeth Shetty,21,1,A1
17211,15320,Shivakumar Patil,41,1,A1
17212,15320,Yogesh Gowda,26,1,A2
17213,15320,Srinivas Rao,49,1,A3
17214,15321,Venkatesh,36,1,A1
17215,15322,Suresh Kumar,49,1,A1
17216,15322,Prakash Achar,24,1,A2
17217,15323,Puneeth Gowda,31,1,A1
17218,15324,Darshan Achar,33,1,A1
17219,15326,Umesh Naik,50,1,A1
17220,15326,Suresh Swamy,27,1,A2
17221,15330,Harish Patil,44,1,A1
17222,15330,Santosh Murthy,47,1,A2
17223,15330,Suresh Gowda,48,1,A3
17224,15332,Lokesh Gowda,31,1,A1
17225,15332,Venkatesh Shetty,40,1,A2
17226,15333,Srinivas Swamy,43,1,A1
17227,15333,Santosh Swamy,29,1,A2
17228,15334,Basavaraj Poojari,46,1,A1
17229,15335,Krishnappa Shetty,36,1,A1
17230,15335,Yogesh Swamy,39,1,A2
17231,15335,Manjunath Naik,30,1,A3
17232,15336,Lokesh,21,1,A1
17233,15338,Mahesh,43,1,A1
17234,15339,Krishnappa,45,1,A1
17235,15340,Kiran Shetty,21,1,A1
17236,15340,Raghavendra Hegde,18,1,A2
17237,15340,Mahesh Naik,38,1,A3
17238,15341,Raghavendra Poojari,45,1,A1
17239,15341,Kiran,32,1,A2
17240,15342,Manjunath Achar,24,1,A1
17241,15343,Umesh Swamy,30,1,A1
17242,15345,Nagaraj,39,1,A1
17243,15346,Venkatesh Achar,30,1,A1
17244,15346,Chandrashekar Hegde,27,1,A2
17245,15347,Basavaraj Reddy,48,1,A1
17246,15348,Prakash Patil,34,1,A1
17247,15349,Venkatesh Reddy,38,1,A1
17248,15349,Srinivas Achar,31,1,A2
17249,15350,Suresh Patil,28,1,A1
17250,15350,Puneeth Kumar,37,1,A2
17251,15351,Yogesh Murthy,29,1,A1
17252,15351,Mahesh Poojari,18,1,A2
17253,15352,Nagaraj Shetty,43,1,A1
17254,15352,Lokesh Patil,19,1,A2
17255,15355,Muniraju,29,1,A1
17256,15355,Muniraju Murthy,26,1,A2
17257,15356,Shivakumar Shetty,46,1,A1
17258,15357,Yogesh,36,1,A1
17259,15357,Yogesh Achar,26,1,A2
17260,15359,Mahesh Achar,18,1,A1
17261,15359,Muniraju,24,1,A2
17262,15361,Chandrashekar Achar,34,1,A1
17263,15362,Harish Poojari,44,1,A1
17264,15362,Suresh Achar,39,1,A2
17265,15364,Basavaraj,45,1,A1
17266,15365,Puneeth Gowda,23,1,A1
17267,15366,Suresh,32,1,A1
17268,15367,Raghavendra Naik,36,1,A1
17269,15368,Chandrashekar,34,1,A1
17270,15370,Ramesh Poojari,20,1,A1
17271,15371,Harish,28,1,A1
17272,15372,Yogesh Naik,48,1,A1
17273,15372,Raghavendra,26,1,A2
17274,15373,Raghavendra Naik,32,1,A1
17275,15373,Basavaraj Hegde,46,1,A2
17276,15374,Anand Poojari,45,1,A1
17277,15375,Lokesh Kumar,49,1,A1
17278,15375,Muniraju Patil,50,1,A2
17279,15379,Darshan Kumar,30,1,A1
17280,15379,Chandrashekar Poojari,31,1,A2
17281,15380,Santosh Murthy,26,1,A1
17282,15382,Umesh Murthy,39,1,A1
17283,15384,Yogesh Reddy,46,1,A1
17284,15386,Prakash,44,1,A1
17285,15387,Anand Swamy,32,1,A1
17286,15389,Suresh Shetty,35,1,A1
17287,15390,Muniraju Poojari,47,1,A1
17288,15391,Anand Kumar,29,1,A1
17289,15392,Harish Rao,46,1,A1
17290,15392,Chandrashekar Reddy,20,1,A2
17291,15392,Puneeth Murthy,24,1,A3
17292,15394,Basavaraj,24,1,A1
17293,15396,Shivakumar Reddy,20,1,A1
17294,15396,Puneeth Kumar,32,1,A2
17295,15398,Yogesh Murthy,28,1,A1
17296,15398,Ramesh Patil,47,1,A2
17297,15399,Ramesh Rao,43,1,A1
17298,15400,Harish Rao,36,1,A1
17299,15400,Muniraju Swamy,38,1,A2
17300,15401,Manjunath Naik,50,1,A1
17301,15401,Manjunath,19,1,A2
17302,15401,Basavaraj Poojari,49,1,A3
17303,15402,Kiran Swamy,43,1,A1
17304,15403,Chandrashekar Achar,28,1,A1
17305,15403,Harish Kumar,33,1,A2
17306,15404,Muniraju Patil,38,1,A1
17307,15405,Prakash Naik,42,1,A1
17308,15406,Manjunath Patil,27,1,A1
17309,15407,Krishnappa,36,1,A1
17310,15408,Yogesh Hegde,23,1,A1
17311,15409,Suresh Achar,38,1,A1
17312,15409,Basavaraj Gowda,23,1,A2
17313,15410,Ramesh,34,1,A1
17314,15411,Girish,39,1,A1
17315,15412,Lokesh,41,1,A1
17316,15413,Venkatesh,48,1,A1
17317,15414,Mahesh Achar,47,1,A1
17318,15414,Anand Shetty,26,1,A2
17319,15415,Krishnappa,22,1,A1
17320,15415,Shivakumar Rao,38,1,A2
17321,15416,Raghavendra Poojari,30,1,A1
17322,15416,Nagaraj Rao,41,1,A2
17323,15417,Chandrashekar,41,1,A1
17324,15418,Santosh Reddy,20,1,A1
17325,15420,Suresh Poojari,45,1,A1
17326,15422,Girish Shetty,22,1,A1
17327,15423,Mahesh,37,1,A1
17328,15425,Muniraju,24,1,A1
17329,15425,Muniraju Achar,26,1,A2
17330,15427,Santosh Hegde,37,1,A1
17331,15429,Kiran Poojari,31,1,A1
17332,15429,Darshan Shetty,47,1,A2
17333,15430,Nagaraj Swamy,48,1,A1
17334,15431,Prakash,43,1,A1
17335,15433,Manjunath Naik,21,1,A1
17336,15434,Harish Kumar,18,1,A1
17337,15435,Lokesh,42,1,A1
17338,15436,Shivakumar Patil,29,1,A1
17339,15436,Puneeth Naik,33,1,A2
17340,15437,Mahesh,30,1,A1
17341,15438,Umesh Achar,47,1,A1
17342,15439,Ramesh Patil,39,1,A1
17343,15439,Harish Rao,38,1,A2
17344,15439,Venkatesh,38,1,A3
17345,15440,Ramesh Shetty,18,1,A1
17346,15441,Puneeth Swamy,25,1,A1
17347,15442,Prakash Murthy,19,1,A1
17348,15443,Lokesh,29,1,A1
17349,15444,Lokesh Rao,19,1,A1
17350,15445,Venkatesh,21,1,A1
17351,15446,Krishnappa Hegde,26,1,A1
17352,15446,Muniraju Naik,46,1,A2
17353,15447,Raghavendra,27,1,A1
17354,15448,Prakash Reddy,45,1,A1
17355,15448,Shivakumar Rao,37,1,A2
17356,15450,Lokesh Hegde,32,1,A1
17357,15452,Basavaraj Patil,20,1,A1
17358,15452,Girish Murthy,43,1,A2
17359,15454,Manjunath Kumar,34,1,A1
17360,15454,Nagaraj Reddy,19,1,A2
17361,15455,Santosh,34,1,A1
17362,15456,Raghavendra,45,1,A1
17363,15458,Manjunath Poojari,37,1,A1
17364,15458,Yogesh Shetty,35,1,A2
17365,15458,Suresh,28,1,A3
17366,15459,Anand Naik,23,1,A1
17367,15460,Ramesh Kumar,49,1,A1
17368,15461,Mahesh Kumar,33,1,A1
17369,15464,Darshan Rao,49,1,A1
17370,15466,Krishnappa Murthy,37,1,A1
17371,15466,Harish Reddy,22,1,A2
17372,15467,Umesh Reddy,42,1,A1
17373,15467,Prakash Patil,28,1,A2
17374,15468,Ramesh Patil,34,1,A1
17375,15468,Muniraju Poojari,18,1,A2
17376,15468,Anand Swamy,27,1,A3
17377,15469,Darshan Gowda,49,1,A1
17378,15469,Krishnappa Shetty,28,1,A2
17379,15470,Suresh,22,1,A1
17380,15471,Nagaraj Reddy,35,1,A1
17381,15471,Venkatesh Naik,46,1,A2
17382,15472,Darshan Poojari,45,1,A1
17383,15474,Srinivas,42,1,A1
17384,15475,Shivakumar Poojari,40,1,A1
17385,15475,Yogesh Achar,44,1,A2
17386,15475,Darshan Hegde,30,1,A3
17387,15476,Mahesh Patil,40,1,A1
17388,15476,Girish Achar,35,1,A2
17389,15477,Chandrashekar Naik,21,1,A1
17390,15477,Raghavendra Swamy,50,1,A2
17391,15477,Anand Kumar,26,1,A3
17392,15481,Nagaraj,46,1,A1
17393,15481,Shivakumar Poojari,27,1,A2
17394,15482,Srinivas Kumar,21,1,A1
17395,15483,Ramesh Swamy,44,1,A1
17396,15483,Kiran Rao,50,1,A2
17397,15484,Harish Achar,19,1,A1
17398,15486,Girish Gowda,33,1,A1
17399,15487,Manjunath Swamy,49,1,A1
17400,15487,Anand Shetty,24,1,A2
17401,15488,Ramesh Patil,25,1,A1
17402,15488,Santosh Naik,29,1,A2
17403,15488,Santosh Kumar,22,1,A3
17404,15489,Shivakumar Shetty,23,1,A1
17405,15489,Krishnappa Achar,44,1,A2
17406,15489,Basavaraj Kumar,37,1,A3
17407,15490,Shivakumar Kumar,22,1,A1
17408,15490,Venkatesh,49,1,A2
17409,15491,Chandrashekar,39,1,A1
17410,15492,Mahesh Patil,21,1,A1
17411,15493,Krishnappa,21,1,A1
17412,15493,Manjunath Rao,38,1,A2
17413,15494,Krishnappa Patil,47,1,A1
17414,15494,Umesh Hegde,45,1,A2
17415,15495,Darshan,38,1,A1
17416,15496,Puneeth,34,1,A1
17417,15499,Lokesh Achar,28,1,A1
17418,15499,Basavaraj Kumar,18,1,A2
17419,15500,Santosh Naik,21,1,A1
17420,15503,Girish Shetty,18,1,A1
17421,15504,Suresh Shetty,26,1,A1
17422,15504,Venkatesh,20,1,A2
17423,15504,Srinivas Poojari,23,1,A3
17424,15505,Yogesh Gowda,37,1,A1
17425,15506,Basavaraj Kumar,26,1,A1
17426,15509,Srinivas Patil,23,1,A1
17427,15509,Krishnappa,24,1,A2
17428,15510,Chandrashekar Achar,25,1,A1
17429,15510,Ramesh,32,1,A2
17430,15511,Puneeth Poojari,42,1,A1
17431,15513,Yogesh Naik,50,1,A1
17432,15514,Yogesh Murthy,46,1,A1
17433,15515,Puneeth Achar,32,1,A1
17434,15515,Prakash Poojari,25,1,A2
17435,15516,Venkatesh,38,1,A1
17436,15517,Raghavendra Murthy,25,1,A1
17437,15519,Raghavendra Shetty,38,1,A1
17438,15519,Harish Murthy,37,1,A2
17439,15521,Prakash Swamy,27,1,A1
17440,15522,Shivakumar Achar,20,1,A1
17441,15522,Nagaraj Achar,38,1,A2
17442,15523,Raghavendra Patil,45,1,A1
17443,15523,Muniraju Patil,20,1,A2
17444,15523,Anand Shetty,24,1,A3
17445,15524,Srinivas Swamy,40,1,A1
17446,15526,Krishnappa Murthy,42,1,A1
17447,15527,Shivakumar Murthy,29,1,A1
17448,15528,Darshan Patil,37,1,A1
17449,15530,Muniraju Poojari,48,1,A1
17450,15530,Puneeth Patil,50,1,A2
17451,15532,Puneeth Achar,36,1,A1
17452,15532,Venkatesh Kumar,30,1,A2
17453,15533,Anand Naik,19,1,A1
17454,15533,Srinivas Gowda,41,1,A2
17455,15534,Venkatesh Naik,34,1,A1
17456,15534,Puneeth,27,1,A2
