ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
616,616,Asha Achar,66,6,2,2,2
617,617,Nagamma Kumar,39,9,1,1,2
618,618,Sunitha Gowda,30,3,1,2,2
619,619,Darshan Hegde,39,8,2,1,1
620,620,Darshan,41,5,2,4,1
621,621,Krishnappa,63,4,2,5,1
622,622,Chandrashekar,26,2,1,8,1
623,623,Nagaraj Poojari,47,9,1,6,1
624,624,Girish Hegde,58,8,1,3,1
625,625,Puneeth Rao,60,7,3,2,1
626,626,Rathnamma Patil,18,7,1,9,2
627,627,Bhagya,54,4,1,4,2
628,628,Nagamma,38,1,1,7,2
629,629,Srinivas Achar,28,4,1,1,1
630,630,Suresh Swamy,39,7,1,5,1
631,631,Nagamma Kumar,48,6,1,7,2
632,632,Suresh Patil,19,4,1,10,1
633,633,Santosh Swamy,34,4,3,5,1
634,634,Srinivas Murthy,55,7,2,8,1
635,635,Pallavi Murthy,31,5,1,7,2
636,636,Basavaraj Swamy,53,7,3,7,1
637,637,Suresh Achar,47,8,1,8,1
638,638,Venkatesh Swamy,26,9,2,3,1
639,639,Krishnappa Kumar,50,3,1,5,1
640,640,Umesh Swamy,48,6,1,7,1
641,641,Mahesh,69,5,5,8,1
642,642,Pallavi Gowda,27,8,3,4,2
643,643,Raghavendra Poojari,58,6,1,10,1
644,644,Srinivas Kumar,21,1,1,5,1
645,645,Rekha Patil,21,4,2,10,2
646,646,Umesh Kumar,64,6,1,7,1
647,647,Anand Achar,44,2,1,1,1
648,648,Suresh Gowda,68,4,4,5,1
649,649,Krishnappa Achar,26,2,1,2,1
650,650,Divya Poojari,50,1,1,6,2
651,651,Bhagya Swamy,65,1,1,3,2
652,652,Prakash Achar,58,4,1,1,1
653,653,Deepa Reddy,36,6,6,8,2
654,654,Girish,63,8,1,9,1
655,655,Darshan Naik,21,6,1,5,1
656,656,Shwetha,48,7,1,6,2
657,657,Srinivas Gowda,63,8,1,4,1
658,658,Santosh Naik,58,8,1,1,1
659,659,Nagamma Hegde,38,5,1,10,2
660,660,Rathnamma Kumar,69,2,4,3,2
661,661,Savitha Reddy,20,1,1,7,2
662,662,Suresh Gowda,48,9,2,3,1
663,663,Krishnappa Kumar,46,4,3,6,1
664,664,Anand Patil,24,6,1,7,1
665,665,Kiran Naik,51,2,1,1,1
666,666,Santosh Swamy,43,1,1,4,1
667,667,Kiran,35,5,1,10,1
668,668,Geetha,34,7,1,4,2
669,669,Deepa,55,6,1,8,2
670,670,Basavaraj Naik,56,2,1,10,1
671,671,Girish,36,1,1,5,1
672,672,Puneeth Murthy,66,4,1,1,1
673,673,Deepa Naik,24,10,1,10,2
674,674,Anand Swamy,24,4,1,6,1
675,675,Darshan,29,4,1,1,1
676,676,Deepa Swamy,33,6,1,6,2
677,677,Sunitha Naik,68,5,1,10,2
678,678,Ramesh Achar,63,5,1,8,1
679,679,Chandrashekar Rao,22,5,1,10,1
680,680,Yogesh Patil,45,2,1,9,1
681,681,Lokesh,19,5,1,8,1
682,682,Umesh Gowda,46,2,1,1,1
683,683,Rathnamma Reddy,45,4,1,1,2
684,684,Shivakumar Murthy,39,4,1,3,1
685,685,Deepa Patil,63,5,1,7,2
686,686,Nagaraj,46,10,2,4,1
687,687,Harish Rao,42,8,2,4,1
688,688,Suresh Patil,43,6,2,7,1
689,689,Nagaraj Rao,61,1,2,4,1
690,690,Basavaraj Hegde,62,6,1,2,1
691,691,Manjula Swamy,27,4,2,1,2
692,692,Venkatesh Patil,44,8,1,10,1
693,693,Geetha Shetty,20,1,1,4,2
694,694,Rekha Patil,67,1,1,9,2
695,695,Bhagya Shetty,41,4,1,8,2
696,696,Muniraju Kumar,52,5,2,2,1
697,697,Lokesh Swamy,24,6,1,5,1
698,698,Srinivas Shetty,57,8,1,10,1
699,699,Darshan,32,8,2,7,1
700,700,Santosh Gowda,54,6,1,4,1
701,701,Sunitha Swamy,44,2,1,8,2
702,702,Venkatesh Achar,29,4,3,7,1
703,703,Vani Murthy,68,6,1,2,2
704,704,Padma Poojari,62,1,1,3,2
705,705,Chandrashekar,28,10,2,5,1
706,706,Sunitha Gowda,50,10,1,9,2
707,707,Muniraju Achar,48,2,4,8,1
708,708,Divya,22,3,1,5,2
709,709,Ramesh Swamy,53,6,1,2,1
710,710,Nagamma Patil,62,8,1,5,2
711,711,Pallavi Swamy,50,2,2,7,2
712,712,Yogesh,68,7,1,2,1
713,713,Manjunath Shetty,49,2,2,2,1
714,714,Anand Murthy,70,6,1,3,1
715,715,Muniraju Shetty,40,6,1,3,1
716,716,Prakash Murthy,61,3,2,1,1
717,717,Padma,37,5,1,4,2
718,718,Shivakumar Achar,46,5,1,5,1
719,719,Mahesh,67,9,7,8,1
720,720,Deepa Gowda,68,6,1,10,2
721,721,Manjunath Murthy,66,6,2,6,1
722,722,Ramesh Patil,53,9,1,10,1
723,723,Santosh Kumar,35,6,4,8,1
724,724,Puneeth Patil,41,7,1,5,1
725,725,Ramesh Shetty,52,4,3,4,1
726,726,Kiran Poojari,46,8,4,3,1
727,727,Raghavendra Patil,32,2,1,1,1
728,728,Sunitha Shetty,52,9,1,3,2
729,729,Basavaraj Patil,24,6,2,6,1
730,730,Manjula Murthy,41,1,1,10,2
731,731,Raghavendra Achar,66,4,3,8,1
732,732,Rekha Hegde,65,4,2,4,2
733,733,Lakshmi Achar,30,5,3,5,2
734,734,Chandrashekar,66,5,1,8,1
735,735,Rekha,24,6,1,4,2
736,736,Venkatesh,52,4,2,7,1
737,737,Puneeth Reddy,60,8,2,4,1
738,738,Mahesh Gowda,60,1,7,4,1
739,739,Umesh Gowda,59,1,1,2,1
740,740,Manjunath Shetty,66,1,1,7,1
741,741,Venkatesh Achar,35,1,1,10,1
742,742,Krishnappa Poojari,43,4,2,5,1
743,743,Prakash Hegde,21,3,1,6,1
744,744,Deepa,48,6,1,5,2
745,745,Kiran,40,8,1,5,1
746,746,Mahesh Patil,43,4,1,7,1
747,747,Darshan Kumar,37,3,1,5,1
748,748,Padma Patil,45,9,1,3,2
749,749,Deepa Kumar,63,2,3,9,2
750,750,Mahesh Naik,39,5,2,10,1
751,751,Rathnamma Hegde,54,5,1,8,2
752,752,Krishnappa Naik,44,9,1,3,1
753,753,Kiran Naik,61,2,1,7,1
754,754,Pallavi Hegde,61,6,1,6,2
755,755,Sunitha Rao,19,7,1,8,2
756,756,Asha Murthy,51,1,3,1,2
757,757,Kavitha Murthy,68,9,1,7,2
758,758,Mahesh Rao,31,8,1,6,1
759,759,Mahesh Hegde,56,6,1,5,1
760,760,Santosh Swamy,36,6,1,5,1
761,761,Rekha Naik,59,1,1,10,2
762,762,Nagaraj Reddy,60,9,1,1,1
763,763,Mahesh,26,6,3,2,1
764,764,Pallavi Achar,26,6,1,5,2
765,765,Geetha Shetty,31,5,1,5,2
766,766,Venkatesh,67,10,1,8,1
767,767,Anand,68,6,2,5,1
768,768,Shivakumar Kumar,36,1,1,4,1
769,769,Venkatesh Murthy,70,4,1,1,1
770,770,Santosh Hegde,69,4,1,3,1
771,771,Manjula Naik,50,4,3,9,2
772,772,Umesh Hegde,30,8,2,3,1
773,773,Padma,29,8,2,9,2
774,774,Prakash,36,2,3,9,1
775,775,Raghavendra Kumar,20,2,1,2,1
776,776,Nagamma,68,2,2,4,2
777,777,Suresh Rao,22,8,1,2,1
778,778,Shivakumar Hegde,63,6,1,9,1
779,779,Savitha Kumar,40,6,2,5,2
780,780,Savitha Gowda,30,10,1,7,2
781,781,Nagamma Kumar,33,8,2,10,2
782,782,Manjula Achar,30,1,1,5,2
783,783,Shivakumar Gowda,26,6,1,9,1
784,784,Asha Naik,37,6,1,4,2
785,785,Harish,65,6,1,4,1
786,786,Yogesh Reddy,44,3,4,3,1
787,787,Venkatesh Reddy,34,6,2,3,1
788,788,Bhagya Poojari,25,4,1,6,2
789,789,Kiran,20,2,1,9,1
790,790,Suresh Poojari,38,8,1,6,1
791,791,Padma Swamy,58,9,1,9,2
792,792,Vani,64,9,2,4,2
793,793,Kiran Murthy,47,6,1,8,1
794,794,Nagamma Rao,24,6,1,6,2
795,795,Pallavi,57,6,1,4,2
796,796,Umesh Rao,53,9,2,1,1
797,797,Suresh,19,3,1,2,1
798,798,Padma Poojari,48,4,1,4,2
799,799,Divya Swamy,38,2,1,3,2
800,800,Pallavi Murthy,55,6,1,9,2
801,801,Chandrashekar Kumar,34,9,1,7,1
802,802,Darshan,65,5,1,3,1
803,803,Shwetha Rao,19,9,2,6,2
804,804,Geetha Reddy,44,2,1,10,2
805,805,Ramesh Hegde,19,8,1,1,1
806,806,Raghavendra,31,5,1,9,1
807,807,Raghavendra Gowda,59,8,2,10,1
808,808,Srinivas,26,4,1,7,1
809,809,Padma,66,2,1,8,2
810,810,Shwetha Naik,25,9,1,1,2
811,811,Shivakumar,25,5,2,5,1
812,812,Savitha Patil,50,6,1,6,2
813,813,Bhagya,20,6,1,7,2
814,814,Asha Reddy,50,4,1,10,2
815,815,Puneeth Shetty,45,8,3,3,1
816,816,Mahesh Reddy,70,8,1,7,1
817,817,Manjunath,40,8,2,5,1
818,818,Prakash Naik,26,6,1,5,1
819,819,Krishnappa,39,8,1,7,1
820,820,Vani Naik,55,1,1,2,2
821,821,Nagaraj Kumar,56,4,1,8,1
822,822,Umesh,56,3,1,3,1
823,823,Rathnamma Shetty,70,3,7,5,2
824,824,Ramesh,65,6,2,4,1
825,825,Kiran Poojari,24,3,4,3,1
826,826,Prakash Murthy,56,2,7,6,1
827,827,Venkatesh Shetty,46,4,1,6,1
828,828,Anand Swamy,37,9,1,4,1
829,829,Puneeth Hegde,55,4,2,1,1
830,830,Manjunath Rao,27,9,1,1,1
831,831,Asha,49,4,1,1,2
832,832,Rathnamma Kumar,54,7,1,3,2
833,833,Pallavi Kumar,28,5,1,9,2
834,834,Shobha Swamy,57,5,1,3,2
835,835,Prakash Shetty,57,3,1,4,1
836,836,Prakash Reddy,47,9,1,9,1
837,837,Divya Naik,26,6,2,3,2
838,838,Suresh Achar,54,3,1,6,1
839,839,Shivakumar Patil,28,4,1,8,1
840,840,Manjula Shetty,68,7,2,8,2
841,841,Santosh Reddy,48,8,1,1,1
842,842,Darshan,51,3,1,9,1
843,843,Girish Murthy,30,2,1,6,1
844,844,Umesh Rao,66,5,1,5,1
845,845,Manjula Gowda,64,5,1,7,2
846,846,Puneeth Gowda,24,2,1,1,1
847,847,Mahesh Shetty,20,9,1,5,1
848,848,Divya,31,4,1,8,2
849,849,Manjula Gowda,23,5,1,3,2
850,850,Divya,36,4,2,1,2
851,851,Puneeth Murthy,38,4,1,9,1
852,852,Pallavi Gowda,36,2,4,2,2
853,853,Vani Patil,47,7,1,7,2
854,854,Venkatesh Kumar,34,1,1,7,1
855,855,Srinivas Gowda,28,2,2,6,1
856,856,Ramesh,22,5,1,8,1
857,857,Mahesh Hegde,48,3,1,6,1
858,858,Muniraju Kumar,25,8,1,4,1
859,859,Manjula Kumar,34,2,1,2,2
860,860,Asha Shetty,67,6,1,2,2
861,861,Divya Gowda,61,8,3,10,2
862,862,Srinivas Patil,57,1,1,10,1
863,863,Shivakumar,64,6,1,9,1
864,864,Vani,43,1,3,9,2
865,865,Shwetha Poojari,20,10,1,1,2
866,866,Padma Achar,44,5,1,5,2
867,867,Bhagya Poojari,21,3,2,5,2
868,868,Chandrashekar Naik,27,2,4,6,1
869,869,Asha Gowda,59,2,1,8,2
870,870,Lokesh Kumar,46,5,1,9,1
871,871,Geetha Murthy,65,3,1,6,2
872,872,Divya Gowda,56,5,1,4,2
873,873,Kavitha Swamy,65,8,1,2,2
874,874,Shobha Shetty,50,7,1,7,2
875,875,Lakshmi Rao,46,5,2,7,2
876,876,Padma Kumar,31,1,1,1,2
877,877,Venkatesh Poojari,35,4,1,2,1
878,878,Ramesh Kumar,42,6,1,5,1
879,879,Lakshmi,45,4,1,9,2
880,880,Rathnamma Poojari,18,2,2,7,2
881,881,Divya,40,7,1,4,2
882,882,Basavaraj Achar,24,6,1,8,1
883,883,Sunitha,52,6,1,5,2
884,884,Girish,35,2,2,9,1
885,885,Manjunath Achar,37,4,2,6,1
886,886,Basavaraj Rao,66,1,1,9,1
887,887,Umesh Naik,25,5,1,7,1
888,888,Krishnappa Achar,27,8,1,10,1
889,889,Lakshmi Rao,21,9,1,7,2
890,890,Rathnamma Swamy,32,5,1,5,2
891,891,Asha Swamy,18,3,2,3,2
892,892,Ramesh Murthy,40,6,7,1,1
893,893,Manjunath Patil,69,7,1,8,1
894,894,Chandrashekar Murthy,24,2,2,2,1
895,895,Muniraju Naik,39,9,1,7,1
896,896,Basavaraj Reddy,64,8,2,6,1
897,897,Shobha Gowda,48,10,7,9,2
898,898,Darshan Kumar,69,2,1,3,1
899,899,Lakshmi Shetty,65,4,2,5,2
900,900,Rekha Kumar,19,7,1,8,2
901,901,Kiran Poojari,37,4,1,7,1
902,902,Yogesh Gowda,27,10,4,5,1
903,903,Deepa Naik,49,5,1,7,2
904,904,Lakshmi Swamy,50,1,2,6,2
905,905,Lokesh Swamy,48,5,1,3,1
906,906,Shivakumar Rao,67,2,1,9,1
907,907,Padma Swamy,43,6,1,10,2
908,908,Krishnappa,63,8,1,5,1
909,909,Geetha Naik,26,4,1,8,2
910,910,Vani Naik,18,7,1,3,2
911,911,Nagamma,19,7,1,2,2
912,912,Muniraju Kumar,28,5,1,2,1
913,913,Raghavendra Naik,57,4,1,6,1
914,914,Shivakumar Reddy,27,2,1,8,1
915,915,Shwetha Reddy,26,2,1,1,2
916,916,Lakshmi,66,1,1,5,2
917,917,Yogesh Hegde,53,2,3,9,1
918,918,Rekha Patil,51,9,1,10,2
919,919,Basavaraj Murthy,66,7,1,1,1
920,920,Asha Achar,33,2,1,9,2
921,921,Pallavi Gowda,61,2,1,4,2
922,922,Srinivas Achar,42,2,1,10,1
923,923,Asha Patil,35,4,1,10,2
924,924,Geetha,32,9,2,9,2
925,925,Venkatesh Hegde,40,3,1,4,1
926,926,Prakash Murthy,68,2,1,3,1
927,927,Rathnamma Kumar,50,2,2,1,2
928,928,Muniraju Murthy,57,6,1,4,1
929,929,Shobha Hegde,20,9,1,1,2
930,930,Basavaraj Patil,30,1,1,8,1
931,931,Puneeth Patil,60,6,5,6,1
932,932,Nagamma Swamy,59,4,1,6,2
933,933,Manjunath Rao,43,1,3,4,1
934,934,Muniraju Gowda,18,8,2,6,1
935,935,Savitha Hegde,48,2,1,3,2
936,936,Shwetha,63,2,1,1,2
937,937,Shwetha Achar,42,3,2,5,2
938,938,Chandrashekar Shetty,26,2,2,7,1
939,939,Asha Swamy,45,7,2,2,2
940,940,Ramesh,54,2,1,2,1
941,941,Yogesh Reddy,23,6,3,1,1
942,942,Mahesh,29,5,2,4,1
943,943,Divya Patil,49,6,5,10,2
944,944,Srinivas Gowda,29,8,1,10,1
945,945,Geetha Kumar,70,9,1,3,2
946,946,Lakshmi Gowda,38,8,3,6,2
947,947,Rathnamma Naik,66,8,1,10,2
948,948,Mahesh,48,2,1,6,1
949,949,Umesh Hegde,63,4,7,9,1
950,950,Harish Gowda,54,1,1,5,1
951,951,Nagaraj Poojari,20,6,1,2,1
952,952,Lokesh Kumar,48,1,1,7,1
953,953,Ramesh Achar,60,3,1,9,1
954,954,Anand Achar,46,3,1,8,1
955,955,Lokesh,47,9,1,6,1
956,956,Puneeth Hegde,61,5,1,1,1
957,957,Umesh Rao,54,10,1,7,1
958,958,Harish Rao,32,2,7,10,1
959,959,Kavitha Shetty,31,5,3,4,2
960,960,Yogesh Swamy,37,6,2,4,1
961,961,Asha Reddy,65,3,1,9,2
962,962,Basavaraj,23,8,1,1,1
963,963,Santosh Rao,62,6,3,1,1
964,964,Mahesh Shetty,29,3,3,1,1
965,965,Krishnappa Poojari,42,8,1,1,1
966,966,Anand Reddy,34,2,1,8,1
967,967,Vani Kumar,49,2,1,3,2
968,968,Umesh Reddy,65,1,1,1,1
969,969,Sunitha Shetty,38,8,1,9,2
970,970,Srinivas Naik,48,4,2,5,1
971,971,Anand Poojari,67,1,1,8,1
972,972,Muniraju,70,1,1,1,1
973,973,Geetha Naik,48,2,2,10,2
974,974,Srinivas,20,2,1,3,1
975,975,Harish Naik,51,1,1,9,1
976,976,Anand Swamy,35,4,1,1,1
977,977,Prakash Naik,22,6,1,1,1
978,978,Shivakumar Reddy,48,6,1,3,1
979,979,Darshan Murthy,49,5,1,7,1
980,980,Shobha Poojari,44,6,1,4,2
981,981,Savitha Gowda,64,1,2,7,2
982,982,Padma Gowda,49,7,1,2,2
983,983,Kavitha Reddy,23,10,1,9,2
984,984,Muniraju Shetty,55,6,1,8,1
985,985,Rekha Achar,54,2,1,5,2
986,986,Yogesh Naik,22,9,1,6,1
987,987,Darshan Hegde,59,6,1,3,1
988,988,Muniraju,54,2,1,3,1
989,989,Lakshmi,20,2,1,5,2
990,990,Nagamma Shetty,60,2,2,9,2
991,991,Shobha Swamy,58,4,1,8,2
992,992,Rathnamma Swamy,41,3,1,5,2
993,993,Asha Shetty,52,6,4,9,2
994,994,Kiran Kumar,46,1,4,7,1
995,995,Nagamma Gowda,25,8,1,4,2
996,996,Krishnappa Reddy,63,2,2,1,1
997,997,Lokesh Swamy,27,8,1,1,1
998,998,Anand Achar,45,2,1,5,1
999,999,Mahesh Rao,52,7,1,9,1
1000,1000,Krishnappa Patil,68,5,1,7,1
1001,1001,Deepa Gowda,67,4,2,6,2
1002,1002,Divya Patil,18,5,3,6,2
1003,1003,Chandrashekar Gowda,46,1,1,7,1
1004,1004,Yogesh Naik,58,1,1,6,1
1005,1005,Mahesh Naik,69,8,1,2,1
1006,1006,Shobha Reddy,25,2,1,10,2
1007,1007,Puneeth Reddy,18,5,1,1,1
1008,1008,Asha Hegde,21,6,1,9,2
1009,1009,Yogesh Swamy,44,4,1,10,1
1010,1010,Srinivas Murthy,63,9,1,5,1
1011,1011,Krishnappa,58,5,2,8,1
1012,1012,Mahesh Shetty,69,4,1,5,1
1013,1013,Padma Swamy,60,2,1,2,2
1014,1014,Prakash Shetty,69,1,2,7,1
1015,1015,Basavaraj Shetty,61,8,1,7,1
1016,1016,Bhagya Gowda,49,8,1,1,2
1017,1017,Suresh Naik,61,8,1,10,1
1018,1018,Manjunath Naik,22,5,1,5,1
1019,1019,Pallavi Poojari,38,6,1,4,2
1020,1020,Umesh,30,1,1,2,1
1021,1021,Shwetha Swamy,26,8,1,8,2
1022,1022,Muniraju Gowda,33,6,1,9,1
1023,1023,Rekha Naik,21,8,1,9,2
1024,1024,Sunitha,46,4,1,7,2
1025,1025,Darshan,42,1,1,5,1
1026,1026,Shivakumar Kumar,57,8,1,1,1
1027,1027,Divya Reddy,18,6,1,1,2
1028,1028,Muniraju,70,4,1,8,1
1029,1029,Basavaraj Rao,51,4,1,3,1
1030,1030,Vani Hegde,46,8,6,8,2
1031,1031,Krishnappa Poojari,26,4,1,7,1
1032,1032,Venkatesh Patil,53,4,1,6,1
1033,1033,Lokesh,57,9,7,8,1
1034,1034,Lokesh Gowda,67,3,1,5,1
1035,1035,Santosh Shetty,69,3,4,2,1
1036,1036,Manjunath Poojari,37,1,1,8,1
1037,1037,Divya Swamy,45,7,1,8,2
1038,1038,Krishnappa Hegde,67,6,1,8,1
1039,1039,Sunitha Gowda,39,6,2,6,2
1040,1040,Manjula Poojari,56,5,2,10,2
1041,1041,Kavitha Patil,49,2,1,3,2
1042,1042,Venkatesh Murthy,63,1,1,4,1
1043,1043,Girish Gowda,45,4,1,8,1
1044,1044,Bhagya Swamy,55,7,3,8,2
1045,1045,Padma Poojari,26,3,1,3,2
1046,1046,Muniraju Kumar,51,2,1,2,1
1047,1047,Santosh Patil,46,8,1,10,1
1048,1048,Muniraju Achar,44,1,1,10,1
1049,1049,Shobha Rao,49,2,3,5,2
1050,1050,Chandrashekar,27,4,1,4,1
1051,1051,Lokesh Gowda,63,6,1,1,1
1052,1052,Anand Poojari,25,4,1,4,1
1053,1053,Geetha,38,4,1,6,2
1054,1054,Umesh Swamy,38,5,5,9,1
1055,1055,Deepa Kumar,59,4,1,5,2
1056,1056,Chandrashekar Poojari,40,4,5,9,1
1057,1057,Shivakumar Poojari,35,3,1,9,1
1058,1058,Divya Rao,45,8,2,1,2
1059,1059,Venkatesh Swamy,52,6,4,2,1
1060,1060,Girish,52,4,2,7,1
1061,1061,Pallavi Reddy,55,4,1,9,2
1062,1062,Shobha Swamy,44,5,1,5,2
1063,1063,Yogesh,52,7,1,6,1
1064,1064,Rekha,62,4,2,6,2
1065,1065,Raghavendra Kumar,35,1,1,3,1
1066,1066,Shobha Gowda,66,4,1,2,2
1067,1067,Krishnappa Shetty,43,6,1,5,1
1068,1068,Muniraju Reddy,54,2,1,7,1
1069,1069,Ramesh Shetty,32,6,2,1,1
1070,1070,Mahesh Gowda,53,2,1,1,1
1071,1071,Pallavi,32,2,2,2,2
1072,1072,Lokesh Rao,25,3,1,6,1
1073,1073,Geetha Rao,53,2,1,7,2
1074,1074,Nagaraj Kumar,70,2,2,6,1
1075,1075,Anand Patil,21,4,1,7,1
1076,1076,Mahesh Achar,22,8,1,1,1
1077,1077,Krishnappa Poojari,50,4,1,7,1
1078,1078,Prakash Swamy,44,9,1,5,1
1079,1079,Geetha,63,8,2,1,2
1080,1080,Rekha Achar,58,6,1,8,2
1081,1081,Muniraju Kumar,59,2,1,3,1
1082,1082,Muniraju Hegde,40,1,1,1,1
1083,1083,Pallavi Reddy,65,8,1,9,2
1084,1084,Bhagya Gowda,63,5,2,7,2
1085,1085,Manjunath,18,2,1,3,1
1086,1086,Prakash Gowda,39,2,1,1,1
1087,1087,Yogesh Swamy,20,6,2,9,1
1088,1088,Girish,45,8,1,10,1
1089,1089,Chandrashekar Kumar,20,2,2,6,1
1090,1090,Asha Shetty,40,1,2,5,2
1091,1091,Shobha Shetty,57,3,1,2,2
1092,1092,Basavaraj Swamy,69,9,1,8,1
1093,1093,Raghavendra Hegde,33,4,1,3,1
1094,1094,Nagamma,62,5,1,5,2
1095,1095,Anand Reddy,39,8,1,7,1
1096,1096,Puneeth Swamy,58,2,1,7,1
1097,1097,Santosh Poojari,29,8,4,9,1
1098,1098,Krishnappa Murthy,64,9,2,2,1
1099,1099,Girish,30,7,2,8,1
1100,1100,Pallavi Naik,55,7,6,1,2
1101,1101,Prakash Murthy,24,2,7,5,1
1102,1102,Vani Gowda,57,4,1,5,2
1103,1103,Geetha Swamy,43,5,1,5,2
1104,1104,Anand,58,3,1,4,1
1105,1105,Suresh Gowda,20,9,1,6,1
1106,1106,Savitha Achar,30,6,1,3,2
1107,1107,Krishnappa Swamy,69,10,1,9,1
1108,1108,Lokesh Patil,29,2,2,8,1
1109,1109,Anand Rao,27,2,1,3,1
1110,1110,Nagaraj Reddy,36,4,2,3,1
1111,1111,Raghavendra Gowda,46,6,2,10,1
1112,1112,Shwetha Rao,61,3,3,10,2
1113,1113,Manjula,70,8,1,5,2
1114,1114,Basavaraj Murthy,33,6,1,9,1
1115,1115,Prakash Swamy,29,5,1,7,1
1116,1116,Kiran,54,4,1,7,1
1117,1117,Bhagya,52,5,1,6,2
1118,1118,Srinivas Gowda,47,4,1,9,1
1119,1119,Shivakumar Shetty,31,4,1,5,1
1120,1120,Girish Achar,65,7,1,7,1
1121,1121,Rathnamma Gowda,36,5,3,6,2
1122,1122,Rathnamma Reddy,49,4,1,3,2
1123,1123,Umesh Hegde,33,1,1,3,1
1124,1124,Umesh Murthy,26,6,2,4,1
1125,1125,Sunitha Kumar,49,2,1,8,2
1126,1126,Kiran,48,1,1,9,1
1127,1127,Krishnappa Shetty,26,2,1,5,1
1128,1128,Suresh Swamy,29,6,1,4,1
1129,1129,Anand Shetty,54,9,1,5,1
1130,1130,Ramesh Hegde,35,2,1,1,1
1131,1131,Yogesh Patil,38,7,4,7,1
1132,1132,Raghavendra,60,7,1,7,1
1133,1133,Muniraju Swamy,62,10,1,7,1
1134,1134,Santosh Murthy,58,2,1,4,1
1135,1135,Yogesh Gowda,55,1,2,6,1
1136,1136,Basavaraj Patil,50,2,1,5,1
1137,1137,Krishnappa Achar,33,8,1,2,1
1138,1138,Shwetha,18,7,1,6,2
1139,1139,Nagamma,48,2,3,10,2
1140,1140,Srinivas,25,10,1,6,1
1141,1141,Manjunath Gowda,27,8,3,8,1
1142,1142,Prakash,31,2,1,6,1
1143,1143,Ramesh Hegde,25,5,3,1,1
1144,1144,Suresh Murthy,36,2,1,8,1
1145,1145,Anand Achar,33,7,1,4,1
1146,1146,Ramesh Achar,52,6,1,1,1
1147,1147,Asha,23,8,1,7,2
1148,1148,Geetha Shetty,70,5,2,9,2
1149,1149,Puneeth Murthy,67,4,1,8,1
1150,1150,Manjunath Swamy,46,1,1,2,1
1151,1151,Savitha,36,9,1,6,2
1152,1152,Shivakumar Gowda,23,6,1,3,1
1153,1153,Srinivas,64,6,2,8,1
1154,1154,Manjunath Patil,53,3,1,10,1
1155,1155,Shivakumar Naik,47,8,1,5,1
1156,1156,Prakash,56,6,1,2,1
1157,1157,Shwetha,28,3,1,4,2
1158,1158,Raghavendra Reddy,45,4,3,1,1
1159,1159,Puneeth,22,5,1,4,1
1160,1160,Manjunath Rao,41,3,1,1,1
1161,1161,Rekha Murthy,20,4,2,5,2
1162,1162,Manjunath Hegde,19,6,1,8,1
1163,1163,Muniraju,46,5,1,7,1
1164,1164,Raghavendra Naik,70,2,1,4,1
1165,1165,Mahesh Kumar,47,6,1,8,1
1166,1166,Chandrashekar,39,7,2,1,1
1167,1167,Vani Naik,29,5,2,6,2
1168,1168,Nagamma Achar,39,1,3,5,2
1169,1169,Savitha,37,6,1,10,2
1170,1170,Shivakumar Patil,50,7,1,3,1
1171,1171,Basavaraj Rao,68,9,2,4,1
1172,1172,Chandrashekar Reddy,58,4,1,2,1
1173,1173,Rathnamma Hegde,43,5,1,7,2
1174,1174,Pallavi Murthy,30,8,2,2,2
1175,1175,Puneeth Achar,43,2,2,8,1
1176,1176,Padma Reddy,29,8,1,6,2
1177,1177,Muniraju Swamy,50,6,1,1,1
1178,1178,Deepa,65,9,1,7,2
1179,1179,Rathnamma Reddy,30,6,1,8,2
1180,1180,Krishnappa Hegde,47,6,2,7,1
1181,1181,Girish Gowda,18,1,1,3,1
1182,1182,Chandrashekar Kumar,63,4,2,3,1
1183,1183,Nagamma Hegde,57,2,1,6,2
1184,1184,Santosh Rao,63,2,1,9,1
1185,1185,Shivakumar Hegde,65,2,2,4,1
1186,1186,Prakash Murthy,67,7,1,1,1
1187,1187,Darshan,36,4,1,10,1
1188,1188,Shivakumar,54,3,1,7,1
1189,1189,Yogesh Achar,55,6,1,2,1
1190,1190,Rekha Reddy,20,8,1,8,2
1191,1191,Muniraju Poojari,62,4,1,3,1
1192,1192,Shwetha Poojari,58,7,1,5,2
1193,1193,Umesh Rao,31,1,1,4,1
1194,1194,Sunitha,61,9,1,2,2
1195,1195,Lokesh Naik,53,8,1,9,1
1196,1196,Lokesh Shetty,64,2,1,7,1
1197,1197,Mahesh Poojari,62,4,1,6,1
1198,1198,Bhagya Reddy,35,6,1,8,2
1199,1199,Raghavendra Murthy,21,8,1,7,1
1200,1200,Kavitha Hegde,40,9,1,4,2
1201,1201,Srinivas Swamy,66,4,1,2,1
1202,1202,Manjunath Poojari,40,1,1,1,1
1203,1203,Savitha,41,4,1,5,2
1204,1204,Venkatesh,54,8,1,4,1
1205,1205,Shobha Gowda,57,8,1,2,2
1206,1206,Prakash Poojari,58,1,1,10,1
1207,1207,Savitha Shetty,60,2,1,3,2
1208,1208,Rekha Patil,50,3,1,5,2
1209,1209,Santosh Patil,49,6,2,1,1
1210,1210,Prakash Rao,37,3,7,8,1
1211,1211,Asha,40,2,1,2,2
